ranker,sigma,n,rel_size,count4,latency_1,loop_1,stream_1,latency_3,loop_3,stream_3,latency_6,loop_6,stream_6,latency_12,loop_12,stream_12,latency_24,loop_24,stream_24,latency_48,loop_48,stream_48,latency_96,loop_96,stream_96,latency_192,loop_192,stream_192
"CondensedTextWithRankSupport<i64, Block512>",2,16777216,1.065,0,19.67596,4.90342,5.77186,6.56961,1.63708,1.93187,3.28895,0.81875,0.97210,1.64611,0.41277,0.48564,0.81939,0.20276,0.24526,0.41127,0.10940,0.13530,0.21483,0.06983,0.08545,0.12045,0.06680,0.08740
"RankSelect101111",2,16777216,1.031,0,15.98455,8.31170,9.17276,5.34975,2.77666,3.05768,2.67951,1.37867,1.52191,1.33025,0.68882,0.76690,0.66540,0.34626,0.38544,0.33628,0.17755,0.19710,0.19054,0.10708,0.12021,0.11477,0.08093,0.09701
"Rank9",2,16777216,1.250,0,15.20792,3.04152,2.15007,5.12032,1.03341,0.72904,2.54448,0.50126,0.35787,1.26183,0.24591,0.18156,0.63089,0.12522,0.09219,0.32123,0.06631,0.05337,0.16368,0.04368,0.03758,0.08839,0.03947,0.03648
"RankSmall<2, 9>",2,16777216,1.188,0,15.10548,3.21177,2.54206,5.04444,1.09796,0.85094,2.52427,0.53952,0.41930,1.24746,0.26668,0.21260,0.62367,0.13486,0.11235,0.31739,0.07138,0.05992,0.16216,0.04578,0.04111,0.08837,0.04291,0.04027
"RankSmall<1, 9>",2,16777216,1.125,0,14.84265,5.22513,5.49362,4.98426,1.73839,1.83454,2.47405,0.85793,0.91576,1.22423,0.43053,0.46341,0.61251,0.21465,0.23380,0.31172,0.11402,0.12289,0.16881,0.06998,0.07641,0.09726,0.05597,0.06014
"RankSmall<1, 10>",2,16777216,1.063,0,15.70881,7.91499,8.35883,5.28811,2.65112,2.78842,2.62305,1.31040,1.38968,1.30075,0.65556,0.70117,0.65062,0.32952,0.35349,0.32958,0.16976,0.18103,0.18146,0.10280,0.11062,0.11168,0.07979,0.08528
"RankSmall<1, 11>",2,16777216,1.031,0,16.82290,9.76055,9.93951,5.71762,3.25325,3.31499,2.83468,1.60573,1.64895,1.40678,0.80518,0.83226,0.70112,0.40286,0.41747,0.35484,0.20744,0.21258,0.20089,0.12482,0.13018,0.12341,0.09531,0.10209
"RankSmall<3, 13>",2,16777216,1.016,0,18.44134,12.35172,13.01799,6.12498,4.33598,4.35403,3.07698,2.16279,2.16806,1.54606,1.10013,1.09633,0.78264,0.55204,0.54949,0.39467,0.27896,0.27656,0.22724,0.16980,0.17154,0.15173,0.13279,0.14242
"Ranker<BinaryBlock64x2>",2,16777216,1.333,0,19.25883,3.07492,2.67779,6.43973,1.03429,0.89139,3.19978,0.49363,0.43970,1.58690,0.24702,0.22288,0.79093,0.12439,0.11238,0.40137,0.06677,0.06226,0.20399,0.04198,0.03962,0.10625,0.04014,0.03984
"Ranker<BinaryBlock32x2>",2,16777216,1.143,0,18.90043,3.84076,2.90074,6.29316,1.28141,0.96528,3.13381,0.64092,0.47768,1.55615,0.31457,0.24215,0.77584,0.15751,0.12208,0.39304,0.08348,0.06798,0.20025,0.05166,0.04427,0.10677,0.04849,0.04356
"Ranker<BinaryBlock16x2>",2,16777216,1.067,0,18.33325,3.60646,3.10668,6.17053,1.20203,1.03564,3.07108,0.59074,0.51410,1.53070,0.29248,0.26183,0.76607,0.14652,0.13202,0.38782,0.07720,0.07324,0.19688,0.04788,0.04656,0.10400,0.04541,0.04739
"Ranker<BinaryBlock16>",2,16777216,1.033,0,19.28317,3.76417,3.44408,6.50483,1.25641,1.15055,3.23571,0.62278,0.57418,1.60347,0.30921,0.29001,0.80208,0.15468,0.14664,0.40624,0.08340,0.07899,0.20474,0.05160,0.05120,0.11204,0.05023,0.05236
"Ranker<BinaryBlock16Spider>",2,16777216,1.033,0,17.17434,10.41345,10.34022,5.78383,3.48347,3.44988,2.88371,1.73028,1.72603,1.43007,0.86660,0.87444,0.71126,0.43255,0.43964,0.35917,0.22013,0.22341,0.20076,0.13143,0.13730,0.11884,0.09195,0.09708
"RSQVector<RSSupportPlain>",4,8388608,1.125,1,24.20418,23.88643,14.34400,8.08929,8.00143,4.78293,4.04969,3.99049,2.39330,2.05046,2.01748,1.21186,1.00604,0.99031,0.60966,0.50320,0.49605,0.30907,0.27412,0.26909,0.18632,0.21559,0.21401,0.18321
"RSQVector<RSSupportPlain>",4,8388608,1.125,0,19.31926,10.87634,7.08085,6.47468,3.62832,2.36171,3.23916,1.81698,1.18256,1.61751,0.91578,0.59596,0.80271,0.45030,0.30272,0.40262,0.22681,0.15317,0.20601,0.12653,0.09311,0.13924,0.11533,0.09693
"RSQVector<RSSupportPlain<512>>",4,8388608,1.063,1,34.86997,34.74618,29.87578,11.56591,11.44743,9.96431,5.74103,5.76906,5.00240,2.94945,2.94151,2.52329,1.45869,1.45642,1.26672,0.73280,0.73130,0.64373,0.41643,0.41431,0.37746,0.37019,0.36889,0.36680
"RSQVector<RSSupportPlain<512>>",4,8388608,1.063,0,21.38026,15.26673,12.28678,7.32722,5.15774,4.09994,3.64917,2.56295,2.05352,1.84167,1.29702,1.03565,0.91632,0.64249,0.52065,0.45856,0.32173,0.26440,0.25157,0.18970,0.16251,0.18023,0.16756,0.15587
"FlatTextWithRankSupport<i64>",4,8388608,2.669,1,22.51713,3.27726,4.33054,7.57231,1.09376,1.45377,3.80374,0.55796,0.72391,1.88089,0.26317,0.36426,0.91587,0.12422,0.18223,0.45498,0.06940,0.10208,0.22775,0.04547,0.06669,0.12327,0.04458,0.06885
"FlatTextWithRankSupport<i64>",4,8388608,2.669,0,19.57183,4.49354,4.30366,6.57797,1.48885,1.44086,3.29556,0.73486,0.71762,1.63416,0.34812,0.36158,0.78946,0.16874,0.18088,0.39254,0.08570,0.09708,0.20020,0.05310,0.06130,0.10563,0.05129,0.06310
"FlatTextWithRankSupport<i64, Block512>",4,8388608,2.067,1,30.53357,12.64816,10.32146,10.39199,4.27795,3.43923,5.18499,2.14055,1.71972,2.60066,1.06531,0.87409,1.29364,0.52653,0.43473,0.64654,0.28373,0.25532,0.35776,0.17878,0.17756,0.22952,0.17231,0.18774
"FlatTextWithRankSupport<i64, Block512>",4,8388608,2.067,0,25.95314,5.03447,4.73196,8.64979,1.71106,1.59748,4.32693,0.84775,0.78803,2.16681,0.41131,0.39689,1.06762,0.19990,0.20009,0.52869,0.10665,0.11314,0.26551,0.06822,0.07200,0.14467,0.06677,0.07511
"CondensedTextWithRankSupport<i64>",4,8388608,1.502,1,19.48159,11.61319,10.30995,6.50157,3.84684,3.76288,3.24920,1.93243,1.88166,1.62627,0.96961,0.94913,0.80171,0.47350,0.43779,0.40134,0.23995,0.24785,0.22499,0.14690,0.15099,0.14497,0.13486,0.13975
"CondensedTextWithRankSupport<i64>",4,8388608,1.502,0,17.52299,5.52456,5.79873,5.93775,1.81935,1.93322,2.96401,0.90554,0.96864,1.48159,0.45456,0.48946,0.73613,0.22268,0.24627,0.36925,0.11368,0.12799,0.18844,0.06950,0.07962,0.10894,0.06413,0.08189
"CondensedTextWithRankSupport<i64, Block512>",4,8388608,1.065,1,24.63515,13.25722,12.37721,8.33806,4.44475,4.14120,4.13262,2.20060,2.07323,2.08077,1.10591,1.04112,1.03164,0.54625,0.52183,0.51458,0.27900,0.27667,0.28580,0.17543,0.17391,0.17845,0.15965,0.17523
"CondensedTextWithRankSupport<i64, Block512>",4,8388608,1.065,0,24.09311,9.35851,11.65928,8.26538,3.12465,3.89061,4.17981,1.56330,1.94629,2.09072,0.78793,0.98614,1.03423,0.38869,0.49428,0.51604,0.20722,0.25741,0.29791,0.12824,0.16062,0.16902,0.10428,0.13865
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,8388608,2.000,1,23.91463,3.55094,2.39382,7.97939,1.19133,0.81966,3.98755,0.58409,0.40540,2.01365,0.29122,0.20292,0.98328,0.13950,0.10249,0.48899,0.07622,0.05906,0.24576,0.04864,0.04234,0.13264,0.05110,0.04140
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,8388608,2.000,0,17.83996,4.22938,2.88803,5.95844,1.41932,0.96263,2.97664,0.70542,0.48138,1.50571,0.33694,0.24286,0.72599,0.16767,0.12218,0.36142,0.08585,0.06757,0.18497,0.05444,0.04446,0.10537,0.05123,0.04398
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,8388608,1.333,1,24.27471,4.26306,3.87953,8.09353,1.42332,1.29876,4.04542,0.72736,0.64777,2.06021,0.34560,0.32769,1.00750,0.17340,0.16457,0.50493,0.09278,0.09038,0.25517,0.05883,0.05924,0.13697,0.06172,0.05963
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,8388608,1.333,0,17.60786,5.01835,4.18475,5.88868,1.67600,1.40118,2.94091,0.83426,0.69886,1.47020,0.41228,0.35305,0.72796,0.20395,0.17909,0.36423,0.10390,0.09454,0.18658,0.06445,0.06149,0.10716,0.06129,0.05854
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,8388608,1.144,1,24.36069,5.39494,4.17161,8.12420,1.80139,1.39514,4.04243,0.89409,0.69620,2.03554,0.44166,0.35084,1.00698,0.21934,0.17614,0.50537,0.11569,0.10025,0.25567,0.07281,0.06635,0.14273,0.07352,0.06731
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,8388608,1.144,0,18.09672,6.18608,4.89812,6.05307,2.05407,1.63295,3.02826,1.02594,0.81669,1.50454,0.50926,0.41317,0.74617,0.25348,0.20857,0.37649,0.12959,0.10951,0.19073,0.07729,0.06860,0.11590,0.07308,0.06835
"RSNarrow",2,33554432,1.250,0,18.81598,3.87441,2.81944,6.30760,1.32432,0.96186,3.15473,0.68099,0.48429,1.59996,0.31456,0.23647,0.76877,0.15395,0.11828,0.37900,0.07872,0.06547,0.19397,0.05117,0.04299,0.10632,0.04772,0.04264
"RSWide",2,33554432,1.031,0,22.04262,5.43483,4.75268,7.41344,1.79747,1.59417,3.71669,0.90230,0.79305,1.88858,0.44596,0.39846,0.91648,0.21372,0.20021,0.45389,0.11194,0.10864,0.23421,0.07034,0.06857,0.13152,0.06797,0.06421
"CondensedTextWithRankSupport<i64>",2,33554432,1.502,0,19.54242,3.97009,5.00633,6.52874,1.36421,1.67471,3.26863,0.68062,0.83877,1.64112,0.32949,0.42034,0.79138,0.15829,0.21282,0.39348,0.08082,0.11100,0.19912,0.05242,0.07065,0.10989,0.05014,0.06930
"CondensedTextWithRankSupport<i64, Block512>",2,33554432,1.064,0,22.67760,5.23156,5.85806,7.54332,1.77037,1.95524,3.76608,0.87660,0.97969,1.90517,0.43299,0.49475,0.92817,0.20965,0.24698,0.46044,0.11252,0.13632,0.23790,0.07172,0.08648,0.13235,0.06834,0.08931
"RankSelect101111",2,33554432,1.031,0,17.87119,8.68696,9.21113,5.94279,2.90560,3.07414,2.97415,1.45040,1.53688,1.48383,0.72199,0.77177,0.72118,0.35279,0.38597,0.35956,0.17906,0.19576,0.20427,0.10829,0.12090,0.11956,0.08219,0.09700
"Rank9",2,33554432,1.250,0,17.95482,3.35842,2.35832,6.09593,1.16871,0.78135,3.04772,0.57252,0.39182,1.52651,0.26981,0.19448,0.73299,0.13179,0.09613,0.36420,0.06947,0.05304,0.18741,0.04461,0.03761,0.10042,0.04141,0.03947
"RankSmall<2, 9>",2,33554432,1.188,0,18.15155,3.75346,2.86346,6.03819,1.25384,0.96968,3.02046,0.61440,0.48288,1.52360,0.29060,0.24172,0.73703,0.14517,0.12432,0.36686,0.07601,0.06567,0.18755,0.04907,0.04411,0.10167,0.04514,0.04293
"RankSmall<1, 9>",2,33554432,1.125,0,17.83660,5.62418,5.54168,5.97539,1.88867,1.85030,2.96638,0.94236,0.92722,1.49428,0.45876,0.46583,0.72434,0.22356,0.23459,0.35930,0.11612,0.12348,0.19315,0.07135,0.07701,0.10914,0.05826,0.06062
"RankSmall<1, 10>",2,33554432,1.063,0,18.47207,8.33958,8.49412,6.16886,2.76923,2.83717,3.07000,1.38377,1.41569,1.53164,0.68353,0.71034,0.74338,0.33523,0.35430,0.37096,0.17201,0.18277,0.20141,0.10420,0.11164,0.12039,0.08139,0.08615
"RankSmall<1, 11>",2,33554432,1.031,0,18.86696,10.10367,10.01804,6.30525,3.36145,3.34196,3.15488,1.68259,1.67042,1.56831,0.83839,0.84038,0.76222,0.40927,0.42021,0.37948,0.20848,0.21442,0.21350,0.12556,0.13213,0.12906,0.09640,0.10208
"RankSmall<3, 13>",2,33554432,1.016,0,20.64662,12.94534,13.63544,7.11023,4.31490,4.50760,3.48738,2.25202,2.26459,1.76231,1.15051,1.13675,0.86713,0.56327,0.56669,0.43427,0.28393,0.28197,0.24170,0.16946,0.17348,0.15509,0.13231,0.14242
"Ranker<BinaryBlock64x2>",2,33554432,1.333,0,21.80711,3.38525,2.78585,7.32404,1.18522,0.92362,3.66828,0.58534,0.45916,1.81555,0.27529,0.22609,0.89500,0.12908,0.11395,0.44197,0.06670,0.06225,0.22441,0.04279,0.04017,0.11735,0.04119,0.04004
"Ranker<BinaryBlock32x2>",2,33554432,1.143,0,21.69693,4.22363,2.96296,7.21947,1.43639,0.98541,3.61344,0.68705,0.49600,1.79562,0.33274,0.24568,0.88419,0.16337,0.12301,0.43986,0.08392,0.06836,0.22348,0.05261,0.04430,0.11739,0.05011,0.04378
"Ranker<BinaryBlock16x2>",2,33554432,1.067,0,21.31837,3.78905,3.15953,7.14336,1.28496,1.05904,3.57572,0.64616,0.52853,1.81115,0.31064,0.26320,0.87670,0.15324,0.13255,0.43707,0.07900,0.07283,0.22171,0.04924,0.04697,0.11564,0.04681,0.04758
"Ranker<BinaryBlock16>",2,33554432,1.033,0,22.16135,4.18868,3.51745,7.41149,1.33431,1.17481,3.68422,0.69024,0.58346,1.88073,0.33229,0.29392,0.90657,0.16063,0.14686,0.45122,0.08411,0.07949,0.22889,0.05266,0.05161,0.12241,0.05237,0.05264
"Ranker<BinaryBlock16Spider>",2,33554432,1.033,0,19.56835,10.87232,10.33658,6.54717,3.60934,3.45370,3.25808,1.80515,1.72819,1.62897,0.90130,0.87570,0.79652,0.44276,0.43949,0.39484,0.22277,0.22273,0.21766,0.13509,0.13674,0.12636,0.09415,0.09769
"RSQVector<RSSupportPlain>",4,16777216,1.125,1,27.01146,26.55054,14.38253,9.01081,8.84768,4.79628,4.51259,4.41682,2.40357,2.26164,2.21103,1.21493,1.10453,1.09290,0.61087,0.54731,0.53972,0.31010,0.29460,0.28956,0.18673,0.22503,0.22357,0.18190
"RSQVector<RSSupportPlain>",4,16777216,1.125,0,22.06083,11.86969,7.16846,7.34276,3.94520,2.38762,3.65821,1.98187,1.19651,1.86590,0.99993,0.59857,0.90217,0.48078,0.30122,0.44620,0.24012,0.15379,0.22824,0.13343,0.09424,0.15171,0.12148,0.09440
"RSQVector<RSSupportPlain<512>>",4,16777216,1.063,1,37.29678,36.70613,29.88952,12.28558,12.23558,9.96454,6.14855,6.23252,5.00203,3.14040,3.12005,2.52207,1.53668,1.52702,1.26654,0.76647,0.76458,0.63855,0.43248,0.43093,0.37830,0.37466,0.37313,0.36714
"RSQVector<RSSupportPlain<512>>",4,16777216,1.063,0,24.15602,16.58572,12.35096,8.09551,5.52346,4.11227,4.13950,2.79461,2.05939,2.07122,1.38590,1.03718,1.01669,0.67677,0.52120,0.50636,0.33785,0.26574,0.27596,0.19812,0.16441,0.18996,0.17663,0.15573
"FlatTextWithRankSupport<i64>",4,16777216,2.669,1,27.47697,3.91215,5.92229,9.34469,1.37731,2.01050,4.70430,0.64510,0.98432,2.26969,0.28118,0.46984,1.05643,0.13419,0.23100,0.50291,0.07587,0.12561,0.25205,0.04903,0.07922,0.13374,0.04743,0.07280
"FlatTextWithRankSupport<i64>",4,16777216,2.669,0,22.16338,5.03316,4.34609,7.42870,1.74227,1.46630,3.68586,0.86276,0.72802,1.79865,0.35996,0.36246,0.83869,0.17007,0.18157,0.41108,0.08607,0.09720,0.20775,0.05316,0.06194,0.10943,0.05152,0.06284
"FlatTextWithRankSupport<i64, Block512>",4,16777216,2.067,1,32.64661,13.19228,10.20921,10.81878,4.39045,3.40386,5.43269,2.20857,1.71414,2.76702,1.09292,0.85719,1.34864,0.52910,0.43155,0.66276,0.28253,0.25273,0.36723,0.18006,0.17718,0.23413,0.17547,0.18719
"FlatTextWithRankSupport<i64, Block512>",4,16777216,2.067,0,28.59454,5.57416,4.78298,9.58433,1.87599,1.60963,4.79717,0.94138,0.80277,2.37655,0.42877,0.40321,1.12719,0.20513,0.20049,0.55403,0.10789,0.11348,0.27705,0.06890,0.07241,0.14936,0.06759,0.07525
"CondensedTextWithRankSupport<i64>",4,16777216,1.502,1,22.67445,12.68855,10.25864,7.50831,4.21240,3.42183,3.76516,2.12890,1.71303,1.90173,1.05469,0.86290,0.91051,0.50744,0.43847,0.44712,0.25429,0.25011,0.25193,0.15477,0.15231,0.15448,0.14085,0.14123
"CondensedTextWithRankSupport<i64>",4,16777216,1.502,0,20.74046,6.22858,5.87845,6.95657,2.05185,1.96477,3.50255,1.02368,0.97968,1.73048,0.49577,0.49468,0.84566,0.23693,0.24962,0.41753,0.12015,0.12945,0.21200,0.07264,0.08068,0.12066,0.06742,0.08419
"CondensedTextWithRankSupport<i64, Block512>",4,16777216,1.065,1,28.49066,14.29810,12.42687,9.52660,4.76238,4.15049,4.73040,2.38397,2.07362,2.36925,1.16734,1.04377,1.15492,0.56826,0.52443,0.56945,0.29143,0.28583,0.31238,0.18246,0.17722,0.18947,0.16572,0.17802
"CondensedTextWithRankSupport<i64, Block512>",4,16777216,1.065,0,27.03728,9.86883,11.68124,9.42282,3.26751,3.90075,4.72463,1.62891,1.95014,2.33331,0.80293,0.98462,1.13866,0.39243,0.49500,0.56033,0.20684,0.25858,0.32096,0.13014,0.16189,0.17838,0.10617,0.14059
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,16777216,2.000,1,26.78701,3.91829,2.52735,8.95806,1.30483,0.86132,4.48119,0.65523,0.42251,2.21206,0.32220,0.20559,1.06234,0.14467,0.09933,0.51880,0.07641,0.05855,0.26095,0.04957,0.04232,0.13899,0.05211,0.04135
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,16777216,2.000,0,20.43220,4.90988,2.99607,6.83513,1.64262,1.00961,3.42475,0.80433,0.50544,1.67061,0.37850,0.24942,0.79792,0.17346,0.12282,0.39041,0.08861,0.06746,0.19946,0.05447,0.04464,0.11225,0.05277,0.04408
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,16777216,1.333,1,27.00556,4.69485,3.94065,9.00927,1.55494,1.31535,4.50522,0.77455,0.66005,2.31460,0.37592,0.32870,1.10115,0.17735,0.16471,0.54176,0.09418,0.09059,0.27220,0.05991,0.05952,0.14531,0.06362,0.05960
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,16777216,1.333,0,20.01702,5.54116,4.20009,6.74963,1.83035,1.41608,3.37065,0.92741,0.70416,1.71977,0.44981,0.35388,0.81205,0.21182,0.17794,0.40183,0.10728,0.09463,0.20498,0.06634,0.06141,0.11563,0.06380,0.05884
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,16777216,1.144,1,27.08259,5.84727,4.20642,9.04629,1.95778,1.40541,4.52901,0.97822,0.70109,2.25935,0.47651,0.35230,1.11276,0.22809,0.17646,0.54989,0.11939,0.10039,0.27851,0.07499,0.06641,0.15290,0.07726,0.06819
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,16777216,1.144,0,20.51095,6.74102,4.90681,6.93184,2.27019,1.64311,3.47075,1.13190,0.82343,1.72519,0.55573,0.41520,0.84510,0.26749,0.20935,0.41945,0.13547,0.11023,0.21422,0.08072,0.06839,0.12579,0.07714,0.06904
"RSNarrow",2,67108864,1.250,0,21.55403,4.85903,3.08739,7.19059,1.62976,1.02748,3.60302,0.79641,0.52052,1.75747,0.35398,0.24228,0.84307,0.16532,0.11839,0.40510,0.08438,0.06697,0.20665,0.05385,0.04472,0.11471,0.05014,0.04394
"RSWide",2,67108864,1.031,0,25.28789,6.07167,4.89337,8.43218,2.04630,1.61619,4.20350,0.98990,0.80457,2.05972,0.46344,0.40145,0.99525,0.22413,0.20111,0.48803,0.11748,0.10906,0.24940,0.07393,0.06918,0.13907,0.06952,0.06437
"CondensedTextWithRankSupport<i64>",2,67108864,1.502,0,22.38547,4.85490,5.14039,7.48806,1.64021,1.73920,3.72090,0.80059,0.86676,1.81618,0.35780,0.42779,0.86479,0.16339,0.21334,0.41639,0.08212,0.11291,0.20892,0.05424,0.07023,0.11538,0.05116,0.07029
"CondensedTextWithRankSupport<i64, Block512>",2,67108864,1.064,0,25.53575,6.00885,5.97477,8.52041,2.02717,1.99910,4.25282,0.96606,0.99882,2.08159,0.46120,0.50274,0.99582,0.21730,0.24949,0.49033,0.11646,0.13790,0.25162,0.07467,0.08729,0.13953,0.07103,0.09123
"RankSelect101111",2,67108864,1.031,0,19.62866,9.44672,9.00045,6.71042,3.15287,3.00496,3.32056,1.56532,1.50538,1.62115,0.75721,0.76228,0.77194,0.36464,0.38195,0.38174,0.18305,0.19472,0.21840,0.11041,0.12126,0.12377,0.08387,0.09658
"Rank9",2,67108864,1.250,0,20.72023,4.00545,2.53700,6.92628,1.39172,0.86652,3.40150,0.66047,0.42951,1.67818,0.30705,0.20101,0.79217,0.14416,0.09908,0.38952,0.07350,0.05624,0.19865,0.04715,0.03922,0.10658,0.04303,0.04030
"RankSmall<2, 9>",2,67108864,1.188,0,20.84064,4.49622,3.23962,6.90416,1.47843,1.07756,3.46771,0.74704,0.53535,1.68120,0.34403,0.25894,0.80775,0.15579,0.12945,0.39616,0.08199,0.07022,0.20125,0.05146,0.04614,0.10876,0.04744,0.04512
"RankSmall<1, 9>",2,67108864,1.125,0,20.43405,6.37621,5.59809,6.88355,2.14243,1.87686,3.42660,1.06600,0.93367,1.66557,0.48900,0.46762,0.78943,0.23010,0.23458,0.38784,0.12036,0.12362,0.20748,0.07346,0.07757,0.11647,0.06065,0.06104
"RankSmall<1, 10>",2,67108864,1.063,0,20.28325,9.11293,8.27962,6.81718,3.03498,2.76337,3.38877,1.49897,1.38069,1.64476,0.72316,0.69741,0.78151,0.34355,0.35125,0.38587,0.17522,0.18004,0.20864,0.10665,0.11090,0.12282,0.08260,0.08611
"RankSmall<1, 11>",2,67108864,1.031,0,19.78009,10.87544,9.68268,6.87953,3.63833,3.23080,3.40525,1.79761,1.61641,1.66458,0.86391,0.81904,0.78785,0.41862,0.41153,0.39152,0.21090,0.21179,0.21754,0.12654,0.12849,0.12855,0.09732,0.10089
"RankSmall<3, 13>",2,67108864,1.016,0,22.76673,13.93092,13.91883,7.74116,4.69955,4.63607,3.91912,2.37380,2.31731,1.87028,1.20864,1.15123,0.90663,0.57513,0.56582,0.44666,0.28747,0.28901,0.24525,0.17056,0.17460,0.15475,0.13290,0.14164
"Ranker<BinaryBlock64x2>",2,67108864,1.333,0,24.34062,4.10665,2.88824,8.37995,1.31050,0.99536,4.19419,0.66199,0.48823,2.04714,0.30669,0.23572,0.96210,0.13344,0.11463,0.46601,0.06793,0.06263,0.23619,0.04363,0.04029,0.12247,0.04163,0.04018
"Ranker<BinaryBlock32x2>",2,67108864,1.143,0,24.55484,4.74901,3.10995,8.21947,1.65280,1.03491,4.12933,0.81129,0.51804,2.00410,0.36657,0.24902,0.94984,0.16970,0.12501,0.47005,0.08670,0.06858,0.23805,0.05402,0.04506,0.12358,0.05165,0.04376
"Ranker<BinaryBlock16x2>",2,67108864,1.067,0,24.46015,4.35368,3.28976,8.12062,1.54688,1.09409,4.07433,0.69858,0.55330,1.98704,0.33430,0.26866,0.95948,0.15637,0.13354,0.46764,0.08120,0.07404,0.23639,0.05092,0.04717,0.12302,0.04774,0.04791
"Ranker<BinaryBlock16>",2,67108864,1.033,0,24.94976,4.65647,3.66008,8.31575,1.57317,1.22328,4.14544,0.80557,0.59861,2.04130,0.33611,0.29602,0.97576,0.16616,0.14962,0.48145,0.08757,0.08215,0.24043,0.05584,0.05229,0.12868,0.05420,0.05314
"Ranker<BinaryBlock16Spider>",2,67108864,1.033,0,21.84407,11.54284,10.36289,7.31747,3.84499,3.45808,3.65131,1.89633,1.72985,1.79069,0.92644,0.87591,0.83991,0.44808,0.44140,0.41720,0.22555,0.22405,0.22827,0.13669,0.13743,0.13142,0.09575,0.09814
"RSQVector<RSSupportPlain>",4,33554432,1.125,1,29.50882,28.78394,14.42417,9.84169,9.59139,4.81661,4.93880,4.80599,2.41392,2.48885,2.37185,1.21840,1.15809,1.14547,0.61246,0.56688,0.55577,0.31376,0.30456,0.29781,0.18866,0.23069,0.22923,0.18215
"RSQVector<RSSupportPlain>",4,33554432,1.125,0,24.31492,12.97173,7.25868,8.10895,4.33748,2.43338,4.05096,2.17240,1.21413,1.98807,1.06372,0.60213,0.95143,0.49947,0.30273,0.46355,0.24568,0.15647,0.24176,0.13657,0.09565,0.16527,0.12560,0.09713
"RSQVector<RSSupportPlain<512>>",4,33554432,1.063,1,41.16325,40.25609,29.95896,13.53780,13.47567,9.99230,6.80516,6.75561,5.01301,3.39758,3.36173,2.52773,1.60217,1.59538,1.26940,0.78656,0.77937,0.64044,0.44127,0.44481,0.38150,0.37828,0.37663,0.36851
"RSQVector<RSSupportPlain<512>>",4,33554432,1.063,0,26.92925,18.37692,12.40729,9.12902,6.13938,4.13556,4.48525,3.04482,2.07217,2.26554,1.51423,1.03956,1.06750,0.70968,0.52193,0.51790,0.34844,0.26702,0.28257,0.20386,0.16465,0.19460,0.18245,0.15992
"FlatTextWithRankSupport<i64>",4,33554432,2.669,1,35.26873,5.04376,6.59814,11.86131,1.66889,2.23629,5.94726,0.83124,1.12440,2.89403,0.32007,0.48636,1.13498,0.14232,0.23391,0.52209,0.07929,0.12797,0.25540,0.04962,0.07937,0.13953,0.04832,0.07295
"FlatTextWithRankSupport<i64>",4,33554432,2.669,0,27.23182,6.38912,4.48271,9.08602,2.24102,1.53405,4.56712,1.09315,0.76834,2.15255,0.41525,0.36901,0.89697,0.18308,0.18362,0.42178,0.08701,0.09834,0.21200,0.05440,0.06201,0.11399,0.05232,0.06297
"FlatTextWithRankSupport<i64, Block512>",4,33554432,2.067,1,35.87771,14.39147,10.34654,12.27992,4.77366,3.44581,6.14318,2.37559,1.74705,3.06647,1.16393,0.85482,1.39825,0.52962,0.43451,0.66966,0.28176,0.25451,0.37049,0.17921,0.17705,0.23481,0.17382,0.18547
"FlatTextWithRankSupport<i64, Block512>",4,33554432,2.067,0,32.99893,6.66794,4.84015,10.94340,2.26717,1.65301,5.45436,1.13820,0.81248,2.67045,0.46146,0.40287,1.17464,0.20762,0.19985,0.56513,0.10748,0.11301,0.27957,0.06805,0.07282,0.14994,0.06749,0.07511
"CondensedTextWithRankSupport<i64>",4,33554432,1.502,1,24.58560,14.13375,10.42641,8.29499,4.70536,3.47929,4.10648,2.35845,1.74212,2.01600,1.12026,0.87555,0.92891,0.51279,0.47896,0.45201,0.25502,0.25078,0.25786,0.15955,0.15297,0.15349,0.14223,0.14149
"CondensedTextWithRankSupport<i64>",4,33554432,1.502,0,22.71465,7.23911,6.05159,7.67126,2.41659,2.02569,3.82124,1.20812,1.01841,1.86903,0.55743,0.50175,0.86255,0.24674,0.25317,0.42153,0.12223,0.13043,0.21387,0.07333,0.08115,0.12050,0.06788,0.08359
"CondensedTextWithRankSupport<i64, Block512>",4,33554432,1.064,1,32.12096,15.54958,12.47986,10.68975,5.29217,4.17075,5.38034,2.61494,2.08302,2.67272,1.26474,1.05065,1.24425,0.58974,0.52597,0.60338,0.29946,0.28085,0.32485,0.18498,0.17975,0.19618,0.17061,0.18070
